parsed_date,date_str,btc_price,fgi_value,fgi_class,btc_return,Elite Pro,Pro,dumb_buy_ratio,smart_buy_ratio,Whale Retail / Losing,fgi_value_lag,smart_buy_ratio_lag,dumb_buy_ratio_lag,pos_contrarian_ls,pos_contrarian_lo,pos_smart_ls,pos_smart_lo,pos_fade_dumb_ls,pos_fade_dumb_lo,ret_benchmark,ret_contrarian_ls,ret_smart_ls,ret_fade_dumb_ls,ret_contrarian_lo,ret_smart_lo,ret_fade_dumb_lo,cum_benchmark,cum_contrarian_ls,cum_smart_ls,cum_fade_dumb_ls,cum_contrarian_lo,cum_smart_lo,cum_fade_dumb_lo
2024-10-14,2024-10-14,64693.8,48.0,Neutral,0.03051377707548175,,,0.5,0.0,,50.0,1.0,0.5,0,1,1,1,0,0,0.03051377707548175,0.0,0.03051377707548175,0.0,0.03051377707548175,0.03051377707548175,0.0,1.5452402278671493,0.6468791637961967,0.5588398539704384,0.8556708272204055,1.055486972081851,0.9903196578847391,0.8668198771044867
2024-10-15,2024-10-15,66652.28571428571,65.0,Greed,0.03027315931798258,,,0.5,0.42857142857142855,,48.0,0.0,0.5,0,1,-1,0,0,0,0.03027315931798258,0.0,-0.03027315931798258,0.0,0.03027315931798258,0.0,0.0,1.5920195314699273,0.6468791637961967,0.5419220060379533,0.8556708272204055,1.0874398973457398,0.9903196578847391,0.8668198771044867
2024-10-16,2024-10-16,67576.54545454546,73.0,Greed,0.01386688738960462,,,0.5,0.7272727272727273,,65.0,0.42857142857142855,0.5,0,0,-1,0,0,0,0.01386688738960462,0.0,-0.01386688738960462,0.0,0.0,0.0,0.0,1.6140958870348718,0.6468791637961967,0.5344072346062764,0.8556708272204055,1.0874398973457398,0.9903196578847391,0.8668198771044867
2024-10-17,2024-10-17,67400.11111111111,71.0,Greed,-0.0026108813679004417,,1.0,0.5,0.75,,73.0,0.7272727272727273,0.5,-1,0,1,1,0,0,-0.0026108813679004417,0.0026108813679004417,-0.0026108813679004417,-0.0,-0.0,-0.0026108813679004417,-0.0,1.6098816741574078,0.6485680885522352,0.5330119607145717,0.8556708272204055,1.0874398973457398,0.9877340507417023,0.8668198771044867
2024-10-18,2024-10-18,67397.0,73.0,Greed,-4.6158842468058126e-05,,,0.5,0.16666666666666666,,71.0,0.75,0.5,-1,0,1,1,0,0,-4.6158842468058126e-05,4.6158842468058126e-05,-4.6158842468058126e-05,-0.0,-0.0,-4.6158842468058126e-05,-0.0,1.609807363882818,0.6485980257044646,0.5329873574994435,0.8556708272204055,1.0874398973457398,0.9876884580812537,0.8668198771044867
2024-10-19,2024-10-19,68391.25,72.0,Greed,0.014752140302980887,,,0.5,1.0,,73.0,0.16666666666666666,0.5,-1,0,-1,0,0,0,0.014752140302980887,-0.014752140302980887,-0.014752140302980887,0.0,0.0,0.0,0.0,1.6335554679755893,0.6390298166290359,0.5251246532218966,0.8556708272204055,1.0874398973457398,0.9876884580812537,0.8668198771044867
2024-10-20,2024-10-20,68465.16666666667,73.0,Greed,0.0010807912805610442,,0.06666666666666667,0.5,0.16666666666666666,,72.0,1.0,0.5,-1,0,1,1,0,0,0.0010807912805610442,-0.0010807912805610442,0.0010807912805610442,0.0,0.0,0.0010807912805610442,0.0,1.63532100048169,0.6383391587752048,0.5256922033683065,0.8556708272204055,1.0874398973457398,0.9887559431546588,0.8668198771044867
2024-10-21,2024-10-21,67867.63636363637,72.0,Greed,-0.00872750819317325,,0.41975308641975306,0.5,1.0,,73.0,0.16666666666666666,0.5,-1,0,-1,0,0,0,-0.00872750819317325,0.00872750819317325,0.00872750819317325,-0.0,-0.0,-0.0,-0.0,1.6210487230515178,0.6439102690134386,0.5302801863802906,0.8556708272204055,1.0874398973457398,0.9887559431546588,0.8668198771044867
2024-10-22,2024-10-22,67047.0,70.0,Greed,-0.012091718639490878,,,0.5,1.0,,72.0,1.0,0.5,-1,0,1,1,0,0,-0.012091718639490878,0.012091718639490878,-0.012091718639490878,-0.0,-0.0,-0.012091718639490878,-0.0,1.6014474579914728,0.651696250815428,0.5238681875664833,0.8556708272204055,1.0874398973457398,0.9768001844869082,0.8668198771044867
2024-10-23,2024-10-23,66428.625,71.0,Greed,-0.009223007740838507,,,0.5,0.8333333333333334,,70.0,1.0,0.5,-1,0,1,1,0,0,-0.009223007740838507,0.009223007740838507,-0.009223007740838507,-0.0,-0.0,-0.009223007740838507,-0.0,1.5866772956898714,0.6577068503813742,0.5190365472173787,0.8556708272204055,1.0874398973457398,0.967791148824133,0.8668198771044867
2024-10-24,2024-10-24,66428.625,71.0,Greed,0.0,,,0.5,0.5,,71.0,0.8333333333333334,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.5866772956898714,0.6577068503813742,0.5190365472173787,0.8556708272204055,1.0874398973457398,0.967791148824133,0.8668198771044867
2024-10-25,2024-10-25,67959.12,72.0,Greed,0.023039691097023196,1.0,,0.5,0.36,,71.0,0.5,0.5,-1,0,0,1,0,0,0.023039691097023196,-0.023039691097023196,0.0,0.0,0.0,0.023039691097023196,0.0,1.6232338504532262,0.6425534877161913,0.5190365472173787,0.8556708272204055,1.0874398973457398,0.9900887579394742,0.8668198771044867
2024-10-26,2024-10-26,67959.12,72.0,Greed,0.0,1.0,,0.5,0.5,,72.0,0.36,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6232338504532262,0.6425534877161913,0.5190365472173787,0.8556708272204055,1.0874398973457398,0.9900887579394742,0.8668198771044867
2024-10-27,2024-10-27,67737.75,74.0,Greed,-0.003257399448374221,,,0.5,0.0,,72.0,0.5,0.5,-1,0,0,1,0,0,-0.003257399448374221,0.003257399448374221,-0.0,-0.0,-0.0,-0.003257399448374221,-0.0,1.6179463294041776,0.6446465410926289,0.5190365472173787,0.8556708272204055,1.0874398973457398,0.9868636433655206,0.8668198771044867
2024-10-28,2024-10-28,68690.0,72.0,Greed,0.01405789238644628,,0.0,0.5,0.0,,74.0,0.0,0.5,-1,0,-1,0,0,0,0.01405789238644628,-0.01405789238644628,-0.01405789238644628,0.0,0.0,0.0,0.0,1.6406912447899873,0.6355841693906539,0.5117399872919641,0.8556708272204055,1.0874398973457398,0.9868636433655206,0.8668198771044867
2024-10-29,2024-10-29,71031.3947368421,72.0,Greed,0.03408639884760678,,0.1875,0.5,0.0,,72.0,0.0,0.5,-1,0,-1,0,0,0,0.03408639884760678,-0.03408639884760678,-0.03408639884760678,0.0,0.0,0.0,0.0,1.6966165009456753,0.6139193938915791,0.494296613978861,0.8556708272204055,1.0874398973457398,0.9868636433655206,0.8668198771044867
2024-10-30,2024-10-30,71031.3947368421,77.0,Extreme Greed,0.0,,0.32,0.5,0.5,,72.0,0.0,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6966165009456753,0.6139193938915791,0.494296613978861,0.8556708272204055,1.0874398973457398,0.9868636433655206,0.8668198771044867
2024-10-31,2024-10-31,70612.68965517242,77.0,Extreme Greed,-0.005894648179455175,0.6666666666666666,1.0,0.5,0.8928571428571429,,77.0,0.5,0.5,-1,0,0,1,0,0,-0.005894648179455175,0.005894648179455175,-0.0,-0.0,-0.0,-0.005894648179455175,-0.0,1.6866155435771422,0.6175382327291142,0.494296613978861,0.8556708272204055,1.0874398973457398,0.9810464293867855,0.8668198771044867
2024-11-01,2024-11-01,69969.11111111111,75.0,Extreme Greed,-0.009114205211614768,0.42857142857142855,,0.5,0.7777777777777778,,77.0,0.8928571428571429,0.5,-1,0,1,1,0,0,-0.009114205211614768,0.009114205211614768,-0.009114205211614768,-0.0,-0.0,-0.009114205211614768,-0.0,1.671243383399881,0.6231666029082252,0.48979149320365134,0.8556708272204055,1.0874398973457398,0.9721049709072325,0.8668198771044867
2024-11-02,2024-11-02,68880.0,72.0,Greed,-0.01556559878803665,,,0.5,1.0,,75.0,0.7777777777777778,0.5,-1,0,1,1,0,0,-0.01556559878803665,0.01556559878803665,-0.01556559878803665,-0.0,-0.0,-0.01556559878803665,-0.0,1.6452294794167175,0.6328665642271983,0.4821675953306499,0.8556708272204055,1.0874398973457398,0.9569735749502345,0.8668198771044867
2024-11-03,2024-11-03,67812.0,74.0,Greed,-0.015505226480836187,,1.0,0.5,1.0,,72.0,1.0,0.5,-1,0,1,1,0,0,-0.015505226480836187,0.015505226480836187,-0.015505226480836187,-0.0,-0.0,-0.015505226480836187,-0.0,1.6197198237254131,0.6426793036376897,0.474691477563328,0.8556708272204055,1.0874398973457398,0.9421354829344556,0.8668198771044867
2024-11-04,2024-11-04,68789.03846153847,70.0,Greed,0.014408046681095854,,0.0,0.5,0.5,,74.0,1.0,0.5,-1,0,1,1,0,0,0.014408046681095854,-0.014408046681095854,0.014408046681095854,0.0,0.0,0.014408046681095854,0.0,1.6430568225559452,0.6334195502299036,0.48153085453117883,0.8556708272204055,1.0874398973457398,0.955709814952492,0.8668198771044867
2024-11-05,2024-11-05,67511.4,70.0,Greed,-0.01857328565877292,,,0.5,0.5,,70.0,0.5,0.5,-1,0,0,1,0,0,-0.01857328565877292,0.01857328565877292,-0.0,-0.0,-0.0,-0.01857328565877292,-0.0,1.612539858837018,0.6451842324781751,0.48153085453117883,0.8556708272204055,1.0874398973457398,0.9379591435524863,0.8668198771044867
2024-11-06,2024-11-06,72962.75,70.0,Greed,0.08074710345215785,0.3333333333333333,,0.5,0.4166666666666667,,70.0,0.5,0.5,-1,0,0,1,0,0,0.08074710345215785,-0.08074710345215785,0.0,0.0,0.0,0.08074710345215785,0.0,1.7427477816392587,0.5930874745125588,0.48153085453117883,0.8556708272204055,1.0874398973457398,1.0136966275508164,0.8668198771044867
2024-11-07,2024-11-07,75525.5,77.0,Extreme Greed,0.03512408729111782,,0.46846846846846846,0.5,0.5,,70.0,0.4166666666666667,0.5,-1,0,-1,0,0,0,0.03512408729111782,-0.03512408729111782,-0.03512408729111782,0.0,0.0,0.0,0.0,1.8039602068479579,0.5722558182865111,0.4646175227632591,0.8556708272204055,1.0874398973457398,1.0136966275508164,0.8668198771044867
2024-11-08,2024-11-08,75966.29166666667,75.0,Extreme Greed,0.005836329010290298,0.3333333333333333,,0.5,0.75,,77.0,0.5,0.5,-1,0,0,1,0,0,0.005836329010290298,-0.005836329010290298,0.0,0.0,0.0,0.005836329010290298,0.0,1.8144887121365938,0.5689159450529381,0.4646175227632591,0.8556708272204055,1.0874398973457398,1.0196128945858247,0.8668198771044867
2024-11-09,2024-11-09,76249.55555555556,75.0,Extreme Greed,0.0037288102745862695,,0.5714285714285714,0.5,1.0,,75.0,0.75,0.5,-1,0,1,1,0,0,0.0037288102745862695,-0.0037288102745862695,0.0037288102745862695,0.0,0.0,0.0037288102745862695,0.0,1.8212545962895295,0.5667945654316487,0.4663499933558916,0.8556708272204055,1.0874398973457398,1.023414837623257,0.8668198771044867
2024-11-10,2024-11-10,79168.04166666667,78.0,Extreme Greed,0.0382754507858698,,0.2787878787878788,0.5,0.25,,75.0,1.0,0.5,-1,0,1,1,0,0,0.0382754507858698,-0.0382754507858698,0.0382754507858698,0.0,0.0,0.0382754507858698,0.0,1.8909639369583484,0.5451002479367713,0.48419974957557577,0.8556708272204055,1.0874398973457398,1.0625865018742349,0.8668198771044867
2024-11-11,2024-11-11,80272.16666666667,76.0,Extreme Greed,0.013946599874844257,,0.4715909090909091,0.5,0.05583756345177665,,78.0,0.25,0.5,-1,0,-1,0,0,0,0.013946599874844257,-0.013946599874844257,-0.013946599874844257,0.0,0.0,0.0,0.0,1.9173364543648668,0.5374979528871187,0.4774468094087454,0.8556708272204055,1.0874398973457398,1.0625865018742349,0.8668198771044867
2024-11-12,2024-11-12,87381.18461538461,80.0,Extreme Greed,0.08856143099062486,,0.3711340206185567,0.5,0.8378378378378378,,76.0,0.05583756345177665,0.5,-1,0,-1,0,0,0,0.08856143099062486,-0.08856143099062486,-0.08856143099062486,0.0,0.0,0.0,0.0,2.08713851445391,0.48989636502490397,0.43516343674559876,0.8556708272204055,1.0874398973457398,1.0625865018742349,0.8668198771044867
2024-11-13,2024-11-13,88717.64,84.0,Extreme Greed,0.015294544134391241,0.3,0.3076923076923077,0.5,0.36,,80.0,0.8378378378378378,0.5,-1,0,1,1,0,0,0.015294544134391241,-0.015294544134391241,0.015294544134391241,0.0,0.0,0.015294544134391241,0.0,2.1190603465778133,0.4824036234487527,0.4418190631345777,0.8556708272204055,1.0874398973457398,1.0788382780237586,0.8668198771044867
2024-11-14,2024-11-14,89586.65853658537,88.0,Extreme Greed,0.00979532972907493,0.7971014492753623,,0.5,0.6585365853658537,,84.0,0.36,0.5,-1,0,-1,0,0,0,0.00979532972907493,-0.00979532972907493,-0.00979532972907493,0.0,0.0,0.0,0.0,2.139817241388351,0.4776783208945717,0.43749129973058354,0.8556708272204055,1.0874398973457398,1.0788382780237586,0.8668198771044867
2024-11-15,2024-11-15,88982.3164556962,80.0,Extreme Greed,-0.006745893760981891,0.3333333333333333,0.9459459459459459,0.5,0.569620253164557,,88.0,0.6585365853658537,0.5,-1,0,1,1,0,0,-0.006745893760981891,0.006745893760981891,-0.006745893760981891,-0.0,-0.0,-0.006745893760981891,-0.0,2.125382261610028,0.4809006880992507,0.4345400299012471,0.8556708272204055,1.0874398973457398,1.0715605496149296,0.8668198771044867
2024-11-16,2024-11-16,91309.38461538461,86.0,Extreme Greed,0.02615202944111994,0.5043478260869565,0.4,0.5,0.5833333333333334,,80.0,0.569620253164557,0.5,-1,0,1,1,0,0,0.02615202944111994,-0.02615202944111994,0.02615202944111994,0.0,0.0,0.02615202944111994,0.0,2.1809653210892876,0.46832415914582426,0.44590413355656966,0.8556708272204055,1.0874398973457398,1.099584032656402,0.8668198771044867
2024-11-17,2024-11-17,90772.36666666667,90.0,Extreme Greed,-0.0058813007116407245,0.47368421052631576,0.5,0.5,0.19148936170212766,,86.0,0.5833333333333334,0.5,-1,0,1,1,0,0,-0.0058813007116407245,0.0058813007116407245,-0.0058813007116407245,-0.0,-0.0,-0.0058813007116407245,-0.0,2.1681384081943014,0.4710785143562871,0.44328163725855985,0.8556708272204055,1.0874398973457398,1.0931170483026311,0.8668198771044867
2024-11-18,2024-11-18,90577.29166666667,83.0,Extreme Greed,-0.00214905711025859,0.4406779661016949,0.3068181818181818,0.16666666666666666,0.25333333333333335,,90.0,0.19148936170212766,0.5,-1,0,-1,0,0,0,-0.00214905711025859,0.00214905711025859,0.00214905711025859,-0.0,-0.0,-0.0,-0.0,2.1634789549321467,0.4720908889870545,0.44423427481295735,0.8556708272204055,1.0874398973457398,1.0931170483026311,0.8668198771044867
2024-11-19,2024-11-19,91552.36538461539,90.0,Extreme Greed,0.010765101274357924,0.539906103286385,0.45901639344262296,0.0,0.5666666666666667,,83.0,0.25333333333333335,0.16666666666666666,-1,0,-1,0,1,1,0.010765101274357924,-0.010765101274357924,-0.010765101274357924,0.010765101274357924,0.0,0.0,0.010765101274357924,2.1867690249869334,0.46700878275640717,0.43945204785505493,0.8648822103329469,1.0874398973457398,1.0931170483026311,0.876151280868143
2024-11-20,2024-11-20,93278.21428571429,83.0,Extreme Greed,0.018850948239824694,0.44306418219461696,0.4411764705882353,0.5,0.45454545454545453,,90.0,0.5666666666666667,0.0,-1,0,1,1,1,1,0.018850948239824694,-0.018850948239824694,0.018850948239824694,0.018850948239824694,0.0,0.018850948239824694,0.018850948239824694,2.227991694689414,0.4582052243651226,0.44773613566305553,0.8811860601134784,1.0874398973457398,1.113723341200254,0.8926675633140444
2024-11-21,2024-11-21,96910.44444444444,82.0,Extreme Greed,0.03893974800594391,0.49145299145299143,0.0,0.5,0.5555555555555556,,83.0,0.45454545454545453,0.5,-1,0,-1,0,0,0,0.03893974800594391,-0.03893974800594391,-0.03893974800594391,0.0,0.0,0.0,0.0,2.3147491298399556,0.44036282839333774,0.43030140336718103,0.8811860601134784,1.0874398973457398,1.113723341200254,0.8926675633140444
2024-11-22,2024-11-22,98422.49206349206,94.0,Extreme Greed,0.015602524864225753,0.4775510204081633,0.4716981132075472,0.5,0.6,,82.0,0.5555555555555556,0.5,-1,0,1,1,0,0,0.015602524864225753,-0.015602524864225753,0.015602524864225753,0.0,0.0,0.015602524864225753,0.0,2.3508650606927284,0.4334920564140499,0.4370151917123287,0.8811860601134784,1.0874398973457398,1.1311002373231995,0.8926675633140444
2024-11-23,2024-11-23,98285.2,93.0,Extreme Greed,-0.001394925698523175,0.48717948717948717,0.3282828282828283,0.5,1.0,,94.0,0.6,0.5,-1,0,1,1,0,0,-0.001394925698523175,0.001394925698523175,-0.001394925698523175,-0.0,-0.0,-0.001394925698523175,-0.0,2.347585778605808,0.4340967456236475,0.4364055879907642,0.8811860601134784,1.0874398973457398,1.1295224365345518,0.8926675633140444
2024-11-24,2024-11-24,97167.42857142857,80.0,Extreme Greed,-0.011372733927096146,0.782608695652174,0.3,0.5,0.8484848484848485,,93.0,1.0,0.5,-1,0,1,1,0,0,-0.011372733927096146,0.011372733927096146,-0.011372733927096146,-0.0,-0.0,-0.011372733927096146,-0.0,2.320887310174689,0.4390336124102436,0.4314424633542473,0.8811860601134784,1.0874398973457398,1.1166766783991589,0.8926675633140444
2024-11-25,2024-11-25,96831.94594594595,82.0,Extreme Greed,-0.0034526243044087357,0.4711111111111111,,0.5,0.6666666666666666,,80.0,0.8484848484848485,0.5,-1,0,1,1,0,0,-0.0034526243044087357,0.0034526243044087357,-0.0034526243044087357,-0.0,-0.0,-0.0034526243044087357,-0.0,2.312874158239786,0.4405494305309036,0.4299528546193164,0.8811860601134784,1.0874398973457398,1.1128212133591515,0.8926675633140444
2024-11-26,2024-11-26,93165.74193548386,79.0,Extreme Greed,-0.037861513312028805,0.5852534562211982,1.0,0.5,0.6938775510204082,,82.0,0.6666666666666666,0.5,-1,0,1,1,0,0,-0.037861513312028805,0.037861513312028805,-0.037861513312028805,-0.0,-0.0,-0.037861513312028805,-0.0,2.225305242508543,0.45722929865955614,0.41367418889060237,0.8811860601134784,1.0874398973457398,1.070688118175646,0.8926675633140444
2024-11-27,2024-11-27,94761.5,75.0,Extreme Greed,0.01712816354343194,0.40828402366863903,,0.5,0.06818181818181818,,79.0,0.6938775510204082,0.5,-1,0,1,1,0,0,0.01712816354343194,-0.01712816354343194,0.01712816354343194,0.0,0.0,0.01712816354343194,0.0,2.2634206346362857,0.44939780045526656,0.4207596680516172,0.8811860601134784,1.0874398973457398,1.089027039367768,0.8926675633140444
2024-11-28,2024-11-28,96000.58333333333,77.0,Extreme Greed,0.013075809620292311,0.5603864734299517,0.0,0.5,0.9680851063829787,,75.0,0.06818181818181818,0.5,-1,0,-1,0,0,0,0.013075809620292311,-0.013075809620292311,-0.013075809620292311,0.0,0.0,0.0,0.0,2.293016691945431,0.4435215603727354,0.41525789473627683,0.8811860601134784,1.0874398973457398,1.089027039367768,0.8926675633140444
2024-11-29,2024-11-29,97913.57142857143,78.0,Extreme Greed,0.019926838242178446,0.3793103448275862,0.44329896907216493,0.30357142857142855,0.0,0.0,77.0,0.9680851063829787,0.5,-1,0,1,1,0,0,0.019926838242178446,-0.019926838242178446,0.019926838242178446,0.0,0.0,0.019926838242178446,0.0,2.3387092646524428,0.4346835779822693,0.4235326716334742,0.8811860601134784,1.0874398973457398,1.110727905022608,0.8926675633140444
2024-11-30,2024-11-30,96963.41666666667,84.0,Extreme Greed,-0.009704014959743379,0.4226190476190476,0.09923664122137404,0.1794871794871795,0.34285714285714286,,78.0,0.0,0.30357142857142855,-1,0,-1,0,1,1,-0.009704014959743379,0.009704014959743379,0.009704014959743379,-0.009704014959743379,-0.0,-0.0,-0.009704014959743379,2.316014394961765,0.438901753925764,0.4276426390149455,0.8726350174038199,1.0874398973457398,1.110727905022608,0.8840051039255672
2024-12-01,2024-12-01,96854.33333333333,81.0,Extreme Greed,-0.0011249947359872614,0.34517766497461927,0.37037037037037035,0.3333333333333333,0.18518518518518517,,84.0,0.34285714285714286,0.1794871794871795,-1,0,-1,0,1,1,-0.0011249947359872614,0.0011249947359872614,0.0011249947359872614,-0.0011249947359872614,-0.0,-0.0,-0.0011249947359872614,2.3134088909589625,0.4393955160885461,0.428123734732721,0.8716533076028025,1.0874398973457398,1.110727905022608,0.883010602837065
2024-12-02,2024-12-02,96202.5294117647,80.0,Extreme Greed,-0.006729734221858519,0.48186528497409326,0.8813559322033898,0.0,0.6470588235294118,,81.0,0.18518518518518517,0.3333333333333333,-1,0,-1,0,1,1,-0.006729734221858519,0.006729734221858519,0.006729734221858519,-0.006729734221858519,-0.0,-0.0,-0.006729734221858519,2.2978402639763242,0.4423525311300983,0.4310048936815416,0.8657873125090317,1.0874398973457398,1.110727905022608,0.8770681761648885
2024-12-03,2024-12-03,95293.88888888889,76.0,Extreme Greed,-0.009445079338679996,0.4860335195530726,0.41935483870967744,0.5,0.5555555555555556,,80.0,0.6470588235294118,0.0,-1,0,1,1,1,1,-0.009445079338679996,0.009445079338679996,-0.009445079338679996,-0.009445079338679996,-0.0,-0.009445079338679996,-0.009445079338679996,2.2761369803754543,0.446530585882288,0.4269340182653601,0.8576098826519614,1.0874398973457398,1.1002369918359836,0.8687841976555798
2024-12-04,2024-12-04,96055.30769230769,78.0,Extreme Greed,0.007990216500730618,0.32270916334661354,0.45454545454545453,0.5,0.17543859649122806,,76.0,0.5555555555555556,0.5,-1,0,1,1,0,0,0.007990216500730618,-0.007990216500730618,0.007990216500730618,0.0,0.0,0.007990216500730618,0.0,2.2943238076339734,0.44296270982689046,0.4303453135028272,0.8576098826519614,1.0874398973457398,1.1090281236028656,0.8687841976555798
2024-12-05,2024-12-05,99968.86363636363,84.0,Extreme Greed,0.040742734972982086,0.42992874109263657,1.0,0.5,0.0,0.75,78.0,0.17543859649122806,0.5,-1,0,-1,0,0,0,0.040742734972982086,-0.040742734972982086,-0.040742734972982086,0.0,0.0,0.0,0.0,2.3878008344706076,0.4249151975374995,0.4128118684479166,0.8576098826519614,1.0874398973457398,1.1090281236028656,0.8687841976555798
2024-12-06,2024-12-06,96989.39682539682,72.0,Greed,-0.029803947975287737,0.4025974025974026,0.7272727272727273,0.5,0.6153846153846154,,84.0,0.0,0.5,-1,0,-1,0,0,0,-0.029803947975287737,0.029803947975287737,0.029803947975287737,-0.0,-0.0,-0.0,-0.0,2.316634942624697,0.4375793479788163,0.4251152918987197,0.8576098826519614,1.0874398973457398,1.1090281236028656,0.8687841976555798
2024-12-07,2024-12-07,99351.0,75.0,Extreme Greed,0.024349086105305062,0.38721804511278196,0.10344827586206896,0.5,0.4444444444444444,,72.0,0.6153846153846154,0.5,-1,0,1,1,0,0,0.024349086105305062,-0.024349086105305062,0.024349086105305062,0.0,0.0,0.024349086105305062,0.0,2.3730428863172244,0.42692469075697687,0.43546646074584355,0.8576098826519614,1.0874398973457398,1.1360319448776768,0.8687841976555798
2024-12-08,2024-12-08,99841.42857142857,79.0,Extreme Greed,0.004936322446966512,0.3742690058479532,0.6,0.5,0.06147540983606557,,75.0,0.4444444444444444,0.5,-1,0,-1,0,0,0,0.004936322446966512,-0.004936322446966512,-0.004936322446966512,0.0,0.0,0.0,0.0,2.3847569911845663,0.42481725282282895,0.4333168578807628,0.8576098826519614,1.0874398973457398,1.1360319448776768,0.8687841976555798
2024-12-09,2024-12-09,99308.31578947368,78.0,Extreme Greed,-0.005339594891448196,0.75,1.0,0.5,0.9186602870813397,,79.0,0.06147540983606557,0.5,-1,0,-1,0,0,0,-0.005339594891448196,0.005339594891448196,0.005339594891448196,-0.0,-0.0,-0.0,-0.0,2.3720233549370917,0.4270856048558008,0.4356305943614813,0.8576098826519614,1.0874398973457398,1.1360319448776768,0.8687841976555798
2024-12-10,2024-12-10,96321.6170212766,78.0,Extreme Greed,-0.03007501178983496,0.5732009925558312,0.15789473684210525,0.5,0.25693822739480754,,78.0,0.9186602870813397,0.5,-1,0,1,1,0,0,-0.03007501178983496,0.03007501178983496,-0.03007501178983496,-0.0,-0.0,-0.03007501178983496,-0.0,2.3006847245715947,0.4399302094571078,0.422528999100047,0.8576098826519614,1.0874398973457398,1.1018657707418515,0.8687841976555798
2024-12-11,2024-12-11,98139.55555555556,74.0,Greed,0.018873629726101848,0.30735930735930733,0.0,0.5,0.03924221921515562,,78.0,0.25693822739480754,0.5,-1,0,-1,0,0,0,0.018873629726101848,-0.018873629726101848,-0.018873629726101848,0.0,0.0,0.0,0.0,2.3441069961796575,0.4316271295784879,0.4145543432224923,0.8576098826519614,1.0874398973457398,1.1018657707418515,0.8687841976555798
2024-12-12,2024-12-12,101598.0243902439,83.0,Extreme Greed,0.03524031482627343,0.34,0.0,0.5,0.18664047151277013,,74.0,0.03924221921515562,0.5,-1,0,-1,0,0,0,0.03524031482627343,-0.03524031482627343,-0.03524031482627343,0.0,0.0,0.0,0.0,2.426714064711499,0.4164164536445813,0.3999453176547327,0.8576098826519614,1.0874398973457398,1.1018657707418515,0.8687841976555798
2024-12-13,2024-12-13,100254.98113207547,76.0,Extreme Greed,-0.013219186753176682,0.5138888888888888,0.5517241379310345,0.5,0.71875,,83.0,0.18664047151277013,0.5,-1,0,-1,0,0,0,-0.013219186753176682,0.013219186753176682,0.013219186753176682,-0.0,-0.0,-0.0,-0.0,2.394634878293517,0.4219211405124046,0.4052322694998692,0.8576098826519614,1.0874398973457398,1.1018657707418515,0.8687841976555798
2024-12-14,2024-12-14,101481.34615384616,83.0,Extreme Greed,0.012232459753347191,0.4569471624266145,0.0,1.0,0.5227272727272727,,76.0,0.71875,0.5,-1,0,1,1,0,0,0.012232459753347191,-0.012232459753347191,0.012232459753347191,0.0,0.0,0.012232459753347191,0.0,2.4239271530662037,0.41676000714200023,0.41018925692728386,0.8576098826519614,1.0874398973457398,1.115344299436042,0.8687841976555798
2024-12-15,2024-12-15,102110.07692307692,80.0,Extreme Greed,0.0061955304404182066,0.6923076923076923,0.30303030303030304,0.16666666666666666,0.40816326530612246,,83.0,0.5227272727272727,1.0,-1,0,1,1,-1,0,0.0061955304404182066,-0.0061955304404182066,0.0061955304404182066,-0.0061955304404182066,0.0,0.0061955304404182066,0.0,2.4389446675283817,0.41417795783140304,0.4127305969549094,0.8522965345179877,1.0874398973457398,1.122254448994745,0.8687841976555798
2024-12-16,2024-12-16,105230.83333333333,83.0,Extreme Greed,0.03056266829186094,0.38274932614555257,0.18518518518518517,0.0,0.475177304964539,,80.0,0.40816326530612246,0.16666666666666666,-1,0,-1,0,1,1,0.03056266829186094,-0.03056266829186094,-0.03056266829186094,0.03056266829186094,0.0,0.0,0.03056266829186094,2.5134853243842548,0.4015195742924015,0.4001164486262747,0.8783449907887636,1.0874398973457398,1.122254448994745,0.8953365609057379
2024-12-17,2024-12-17,107008.4,87.0,Extreme Greed,0.016892070606682186,0.4441110277569392,0.0,1.0,0.4131534569983137,,83.0,0.475177304964539,0.0,-1,0,-1,0,1,1,0.016892070606682186,-0.016892070606682186,-0.016892070606682186,0.016892070606682186,0.0,0.0,0.016892070606682186,2.555943295952613,0.3947370772934893,0.39335765332518474,0.893182056390193,1.0874398973457398,1.122254448994745,0.9104606493093016
2024-12-18,2024-12-18,105285.01470588235,81.0,Extreme Greed,-0.016105140289151554,0.46219512195121953,0.7464788732394366,1.0,0.5251396648044693,,87.0,0.4131534569983137,1.0,-1,0,-1,0,-1,0,-0.016105140289151554,0.016105140289151554,0.016105140289151554,0.016105140289151554,-0.0,-0.0,-0.0,2.51477947060018,0.4010943733006305,0.39969273351579826,0.9075668787121098,1.0874398973457398,1.122254448994745,0.9104606493093016
